text,author,categories
"Orrin Hatch is old enough to be my father, and I don't want my father running the United States Senate Finance Committee.","Scott Howell","Finance,Father,Want,Committee"
"I feel that there is nothing more truly artistic than to love people.","Vincent Van Gogh","Love,People,Feel,Nothing"
"I was born with success. Lucky for me I am able to handle it. Also, I damn well deserve it!","Larry Hagman","Success,I Am,Me,Lucky"
"I don't like books that seem to want to teach me things. Which is not to say that one doesn't learn from books - but you do your own learning in your own way.","Salman Rushdie","Learning,Me,Learn,Want"
"The sweetest of all sounds is that of the voice of the woman we love.","Jean de la Bruyere","Love,Woman,Voice,Sounds"
"CPEC is an epoch-making project going to put Pakistan-China friendship and their economic cooperation to new heights.","Shehbaz Sharif","Friendship,Cooperation,Heights,New"
"History is filled with tragic examples of wars that result from diplomatic impasse. Whether in our local communities or in international relations, the skillful use of our communicative capacities to negotiate and resolve differences is the first evidence of human wisdom.","Daisaku Ikeda","Wisdom,History,Differences,Human"
"One's friends are that part of the human race with which one can be human.","George Santayana","Friendship,Friends,Human,Race"
"Failure sometimes enlarges the spirit. You have to fall back upon humanity and God.","Charles Horton Cooley","Failure,God,Humanity,Fall"
"Listen - of course money changes everything, but so does sunlight, and so does food: These are powerful but neutral energy sources, neither inherently good nor evil but shaped only by the way we use them.","Elizabeth Gilbert","Food,Money,Good,Changes"
"If someone wants to marry you outside the temple, whom will you strive to please - God or a mortal? If you insist on a temple marriage, you will be pleasing the Lord and blessing the other party.","Ezra Taft Benson","Marriage,God,Party,Blessing"
"I bear a charmed life.","William Shakespeare","Life,Bear,Charmed"
"The failure to work out sensible budgets makes it impossible for government agencies to make long-term plans, and instead leaves them scrambling to spend money in the short term.","Matt Taibbi","Failure,Work,Money,Short"
"A house is not a home unless it contains food and fire for the mind as well as the body.","Benjamin Franklin","Food,Home,Mind,Fire"
"Success consists of going from failure to failure without loss of enthusiasm.","Winston Churchill","Failure,Success,Loss,Enthusiasm"
"I am your fairy tale. Your dream. Your wishes and desires, and I am your thirst and your hunger and your food and your drink.","Klaus Kinski","Food,I Am,Dream,Wishes"
"The divine wisdom which requires a division of labor has sown different abilities and tendencies in human nature and has enabled human beings to carry out the duty of establishing sciences and developing technology. The fulfillment of this duty is obligatory upon humanity as a whole, though not on every individual.","Said Nursi","Wisdom,Nature,Technology,Humanity"
"If you love someone, set them free. If they come back they're yours; if they don't they never were.","Richard Bach","Love,Relationship,Free,You"
"Success and failure are equally disastrous.","Tennessee Williams","Failure,Success,Equally,Disastrous"
"Finding good partners is the key to success in anything: in business, in marriage and, especially, in investing.","Robert Kiyosaki","Marriage,Success,Business,Good"
"Pity and friendship are two passions incompatible with each other.","Oliver Goldsmith","Friendship,Pity,Two,Passions"
"In the spring of 1936, I was introduced by friends to Jean Tatlock. In the autumn, I began to court her. We were at least twice close enough to marriage to think of ourselves as engaged.","J. Robert Oppenheimer","Marriage,Autumn,Friends,Spring"
"You simply have to put one foot in front of the other and keep going. Put blinders on and plow right ahead.","George Lucas","Motivational,Keep Going,You,Ahead"
"One suggestion my wife and I have used in our personal finance courses we teach at college is simply writing down all expenditures and seeing where the money goes. That alone will cause heads of households to think twice about x, y or z expenditure, and to consider carefully whether they really need something or not.","Mark Skousen","Finance,Money,Alone,College"
"You shall love the Lord your God with all your heart and with all your soul and with all your might. And these words that I command you today shall be on your heart. You shall teach them diligently to your children, and shall talk of them when you sit in your house, and when you walk by the way, and when you lie down, and when you rise.","Moses","Love,Children,Today,God"
"Yes, 'Aagadu' was a failure. I was dejected for a couple of months, since there was a lot at stake.","Mahesh Babu","Failure,Yes,Couple,Lot"
"Diligence is the mother of good fortune.","Benjamin Disraeli","Success,Good,Mother,Diligence"
"You, yourself, as much as anybody in the entire universe, deserve your love and affection.","Buddha","Love,Yourself,Universe,You"
"Look, I don't want to wax philosophic, but I will say that if you're alive you've got to flap your arms and legs, you've got to jump around a lot, for life is the very opposite of death, and therefore you must at very least think noisy and colorfully, or you're not alive.","Mel Brooks","Life,Death,Think,Want"
"Some coaches pray for wisdom. I pray for 260-pound tackles. They'll give me plenty of wisdom.","Chuck Noll","Wisdom,Me,Pray,Give"
"I love being married. It's so great to find that one special person you want to annoy for the rest of your life.","Rita Rudner","Love,Life,Marriage,Great"
"Rain is grace; rain is the sky descending to the earth; without rain, there would be no life.","John Updike","Life,Nature,Rain,Sky"
"Marriage is a lot of things - a source of love, security, the joy of children, but it's also an interpersonal battlefield, and it's not hard to see why: Take two disparate people, toss them together in often-confined quarters, add the stresses of money and kids - now lather, rinse, repeat for the rest of your natural life. What could go wrong?","Jeffrey Kluger","Marriage,Love,Life,Money"
"A wedding anniversary is the celebration of love, trust, partnership, tolerance and tenacity. The order varies for any given year.","Paul Sweeney","Love,Anniversary,Trust,Wedding"
"The greatest healing therapy is friendship and love.","Hubert H. Humphrey","Friendship,Love,Moving On,Healing"
"Customers are a great way to finance a business for many reasons. First, customer financing is typically non dilutive. They want something from you other than equity in your business. Customers also help you fit your product to the market. And customers will help debug and improve the quality of the product.","Fred Wilson","Finance,Business,Great,Quality"
"You cannot climb the ladder of success dressed in the costume of failure.","Zig Ziglar","Success,Failure,Climb,Ladder"
"It is as necessary for man to live in beauty rather than ugliness as it is necessary for him to have food for an aching belly or rest for a weary body.","Abraham Maslow","Food,Beauty,Man,Body"
"I would like to find a stew that will give me heartburn immediately, instead of at three o clock in the morning.","John Barrymore","Food,Morning,Me,Clock"
"Any sex outside of the marriage bond between a man and a woman is violating God's law.","Jerry Falwell","Marriage,God,Man,Woman"
"I would love to be a guest on a talk show or a panel that shows women who have been on reality shows who've had success, to prove to audiences that you don't have to be a fool to become successful.","NeNe Leakes","Success,Love,Women,Fool"
"In the 1940s, traveling for an African was a complicated process. All Africans over the age of sixteen were compelled to carry 'Native passes' issued by the Native Affairs Department and were required to show that pass to any white policeman, civil servant, or employer. Failure to do so could mean arrest, trial, a jail sentence or fine.","Nelson Mandela","Failure,Age,Process,White"
"In all works on Natural History, we constantly find details of the marvellous adaptation of animals to their food, their habits, and the localities in which they are found.","Alfred Russel Wallace","Food,History,Details,Habits"
"I love flying so much. I even like airplane food. No one bothers you and your phone never goes off and you can't have emails go through. It's undisturbed.","Margot Robbie","Food,Love,Flying,Airplane"
"We learned about gratitude and humility - that so many people had a hand in our success, from the teachers who inspired us to the janitors who kept our school clean... and we were taught to value everyone's contribution and treat everyone with respect.","Michelle Obama","Success,Respect,Gratitude,School"
"When I hear somebody say 'Life is hard', I am always tempted to ask 'Compared to what?'","Sydney J. Harris","Life,I Am,Life Is Hard,Ask"
"Alcohol is the anesthesia by which we endure the operation of life.","George Bernard Shaw","Life,Alcohol,Endure,Anesthesia"
"Almost every single commercial on television for shampoo, sports shoes, drinks, food, clothes, perfume, cars, etc., is a short fairy tale, for they are given magical qualities.","Jack Zipes","Food,Sports,Short,Shoes"
"Be as you wish to seem.","Socrates","Wisdom,Wish,You,Seem"
"Go for it now. The future is promised to no one.","Wayne Dyer","Motivational,Future,Go For It,Now"
"At the end of the day, you are solely responsible for your success and your failure. And the sooner you realize that, you accept that, and integrate that into your work ethic, you will start being successful. As long as you blame others for the reason you aren't where you want to be, you will always be a failure.","Erin Cummings","Success,Work,Failure,Day"
"A key to keeping your husband is getting him to miss you. That keeps a marriage fresh.","Tori Amos","Marriage,Husband,You,Key"
"If God had sufficient wisdom and power to construct such a beautiful world as this, then we must admit that his wisdom and power are immeasurably greater than that of man, and hence he is qualified to reign as king.","Orson Pratt","Wisdom,Beautiful,Power,God"
"I love you the more in that I believe you had liked me for my own sake and for nothing else.","John Keats","Love,Romantic,I Love You"
"I am particularly pleased to see that the Bendheim Center for Finance is thriving.","Ben Bernanke","Finance,I Am,See,Center"
"We're only on the earth for a short period of time. Movies aren't enough. I want to take my success and parlay it into something bigger and better.","Paul Walker","Success,Time,Short,Earth"
"Today's tactical victory does not guarantee tomorrow's strategic success.","Peter Pace","Success,Today,Tomorrow,Victory"
"I like to eat and I love the diversity of foods.","David Soul","Food,Love,Diversity,Eat"
"Always desire to learn something useful.","Sophocles","Motivational,Learn,Desire,Something"
"When you're learning, especially to write, unless you're some incredibly gifted writer, a young Malcom Gladwell, say, you need to be imitating people. You need to be imitating how they make their work, how they structure it, how they design the pieces. It gives you chops; it gives you moves.","Ira Glass","Learning,Work,Design,People"
"I'm not an academic philosopher, and don't agree with the way the universities approach the subject. I'm a philosopher only in the very loose sense of someone interested in wisdom and well-being attained through reason. But I'm as interested in psychoanalysis and art as I am in philosophy.","Alain de Botton","Wisdom,Art,I Am,Philosophy"
"Work like you don't need the money. Love like you've never been hurt. Dance like nobody's watching.","Satchel Paige","Love,Work,Wisdom,Money"
"I credit Kansas City with my work ethic and learning from the amazing artists that are in that town.","Katherine McNamara","Learning,Work,Amazing,Work Ethic"
"I told God, 'I don't want a man. I don't want more gold albums. The only thing I want is the love, friendship, and presence of my mother.' And God gave it to me.","La India","Friendship,Love,Mother,God"
"It is sad not to love, but it is much sadder not to be able to love.","Miguel de Unamuno","Love,Sad,To Love,Able"
"All of us want to live, and that is absolutely natural. However, we should learn from childhood on to choose our best way to die. If we don't do that, we end up spending our days like a dog, only in search of harbour, food and expressing a blind loyalty to his owner in return. That isn't enough to make our lives have a meaning.","Yamamoto Tsunetomo","Food,Best,Dog,Loyalty"
"Someday in the distant cyborg future, when our internal and external memories fully merge, we may come to possess infinite knowledge. But that's not the same thing as wisdom.","Joshua Foer","Wisdom,Knowledge,Future,Memories"
"Remarkable contributions are typically spawned by a passionate commitment to transcendent values such as beauty, truth, wisdom, justice, charity, fidelity, joy, courage and honor.","Gary Hamel","Wisdom,Beauty,Courage,Truth"
"At the time of my second marriage, my husband was in his early 50s, I was in my mid-40s, and we each had two kids. We maintained our individual accounts and opened one for the house. We each kick the same percentage of our incomes into the house account and have a joint credit card. But we pay for our children separately.","Jean Chatzky","Marriage,Time,Children,Husband"
"I think it takes a strong man to be in a relationship with a strong woman. A lot of people hear the word 'diva' and think of it as a negative. I see it as a positive. I want somebody who knows what they want out of life and isn't afraid to show it.","Nick Cannon","Life,Positive,Relationship"
"True friends stab you in the front.","Oscar Wilde","Friendship,Friends,You,True"
"Life and death are one thread, the same line viewed from different sides.","Lao Tzu","Life,Death,Life And Death"
"The best way to get most husbands to do something is to suggest that perhaps they're too old to do it.","Ann Bancroft","Marriage,Best,Way,Something"
"Tell me who admires and loves you, and I will tell you who you are.","Antoine de Saint-Exupery","Love,Me,You,Will"
"The hardest thing to find in life is balance - especially the more success you have, the more you look to the other side of the gate. What do I need to stay grounded, in touch, in love, connected, emotionally balanced? Look within yourself.","Celine Dion","Success,Love,Life,Balance"
"Success is measured by your discipline and inner peace.","Mike Ditka","Success,Peace,Discipline"
"I think it's way harder when you have success, 'cause people tend to not treat you the same or look at you the same because they see the success or the money you make.","Meek Mill","Success,Money,Treat,People"
"We know there is no such thing as freedom without the risk of failure.","Rick Perry","Failure,Freedom,Risk,Know"
"There's no better feeling in the world than a warm pizza box on your lap.","Kevin James","Food,World,Pizza,Better"
"Children live in the only successful Marxist state ever created: the family. 'From each according to his ability, to each according to his need' is the family's practice as well as its theory. Even with today's scattershot patterns of marriage and parenting, a family is collectivist to a more than North Korean degree.","P. J. O'Rourke","Marriage,Family,Children,Today"
"Common sense would suggest that having ability, like being smart, inspires confidence. It does, but only while the going is easy. The deciding factor in life is how you handle setbacks and challenges. People with a growth mindset welcome setbacks with open arms.","Travis Bradberry","Life,Growth,Confidence,Smart"
"Many of life's failures are people who did not realize how close they were to success when they gave up.","Thomas A. Edison","Failure,Life,Success,People"
"Enjoy your sweat because hard work doesn't guarantee success, but without it you don't have a chance.","Alex Rodriguez","Success,Work,Hard Work,Chance"
"Words, once they are printed, have a life of their own.","Carol Burnett","Life,Communication,Words,Once"
"Success is a sort of metaphysical experience. I live exactly as I did before - only on a slightly bigger scale. Naturally, I won't be corrupted. I'll sit there in my Rolls, uncorrupted, and tell my chauffeur, uncorruptedly, where to go.","Tom Stoppard","Success,Experience,Live,Bigger"
"I'm no expert. I have no psychic powers, and I sure don't possess any secret wisdom. I'm just Janet. I have strengths, weaknesses, fears, happiness, sadness. I experience joy and I experience pain. I'm highly emotional. I'm very vulnerable.","Janet Jackson","Wisdom,Happiness,Experience,Joy"
"Pray that success will not come any faster than you are able to endure it.","Elbert Hubbard","Success,You,Pray,Will"
"If we lose love and self respect for each other, this is how we finally die.","Maya Angelou","Love,Respect,Death,Self"
"Honesty and loyalty are key. If two people can be honest with each other about everything, that's probably the biggest key to success.","Taylor Lautner","Success,Loyalty,Honesty,People"
"The marriage state was designed to complete the sum of human happiness in this life. It sometimes proves otherwise, but this is owing to the parties themselves, who either rush into it without due consideration or fail in point of discretion in their conduct towards each other afterwards.","Samuel Adams","Marriage,Life,Happiness,Human"
"I think for a lot of people, friendship is a relationship that gets devalued once they move on to what people consider to be more important relationships: once you find a partner or when you have kids.","Hanya Yanagihara","Friendship,Relationship,People"
"I am convinced that material things can contribute a lot to making one's life pleasant, but, basically, if you do not have very good friends and relatives who matter to you, life will be really empty and sad and material things cease to be important.","David Rockefeller","Life,Relationship,Good,Friends"
"Knowledge, learning, is an eternal thing.","Gordon B. Hinckley","Learning,Knowledge,Eternal,Thing"
"The privilege of a lifetime is being who you are.","Joseph Campbell","Life,You,Privilege,Lifetime"
"We know that without food we would die. Without fellowship, life is not worth living.","Laurie Colwin","Food,Life,Know,Die"
"Failure to take note of the fact that the character of twentieth-century humanity differs from that of humanity in the fifteenth century, let alone before and at the time of the Mystery of Golgotha, is to sleep through the process of world evolution.","Rudolf Steiner","Failure,Time,Character,Alone"
"Any intelligent woman who reads the marriage contract, and then goes into it, deserves all the consequences.","Isadora Duncan","Marriage,Woman,Intelligent"
"Whatever one thinks of the wisdom of building a mosque near Ground Zero, this controversy now affords us an immense opportunity to examine who we are as a people. It provides us with the opportunity to get back to our foundational ideals, which have always stood as a beacon for the rest of the world.","Hamza Yusuf","Wisdom,Opportunity,World,People"
"Life is made up of marble and mud.","Nathaniel Hawthorne","Life,Mud,Up,Marble"
"There's a long way to fall when you pretend that you're so far away from the earth, far away from reality, floating in a bubble that's protected by fame or success. It's scary, and it's the thing I fear the most: to be swallowed up by that bubble. It can be poison to you, fame.","Rihanna","Success,Fear,Fall,Reality"
"We never understand how little we need in this world until we know the loss of it.","James M. Barrie","Wisdom,World,Loss,Know"
"Society may no longer define marriage in the only way marriage has ever been defined in the annals of recorded history. Many societies allowed polygamy, many allowed child marriages, some allowed marriage within families; but none, in thousands of years, defined marriage as the union of people of the same sex.","Dennis Prager","Marriage,History,Society,Child"
"I believe alien life is quite common in the universe, although intelligent life is less so. Some say it has yet to appear on planet Earth.","Stephen Hawking","Life,Intelligence,Universe"
"Life is like dancing. If we have a big floor, many people will dance. Some will get angry when the rhythm changes. But life is changing all the time.","Don Miguel Ruiz","Life,Time,Dance,Changes"
"Loneliness adds beauty to life. It puts a special burn on sunsets and makes night air smell better.","Henry Rollins","Life,Beauty,Alone,Loneliness"
"The real test of friendship is: can you literally do nothing with the other person? Can you enjoy those moments of life that are utterly simple?","Eugene Kennedy","Friendship,Life,Simple,Moments"
"It can be easy and tempting, especially during a presidential campaign, to listen only to opinions that mirror and fortify one's own. That's not ideal, because it eliminates learning and makes it impossible for people to understand what they dismiss as 'the other side.'","Cass Sunstein","Learning,Mirror,Impossible,People"
"We should remember that saying 'I love you' is only a beginning. We need to say it, we need to mean it, and most importantly we need consistently to show it. We need to both express and demonstrate love.","David A. Bednar","Love,I Love You,Beginning"
"The most glorious moments in your life are not the so-called days of success, but rather those days when out of dejection and despair you feel rise in you a challenge to life, and the promise of future accomplishments.","Gustave Flaubert","Success,Life,Future,Challenge"
"After learning the language and culture of the Chinese people, these Jesuits began to establish contacts with the young intellectuals of the country.","Hu Shih","Learning,Culture,Language,People"
"The reason that minorities and women don't have a better shot at getting elected to the Senate or to statewide office is because the campaign finance rules are so skewed as to make it very difficult for non-traditional candidates to raise the money necessary to get elected.","Carol Moseley Braun","Finance,Women,Money,Rules"
"Rightly defined philosophy is simply the love of wisdom.","Marcus Tullius Cicero","Wisdom,Love,Philosophy,Simply"
"The more man meditates upon good thoughts, the better will be his world and the world at large.","Confucius","Motivational,Good,Man,World"
"Love means not ever having to say you're sorry.","Erich Segal","Love,Sorry,You,Say"
"If you create incredible value and information for others that can change their lives - and you always stay focused on that service - the financial success will follow.","Brendon Burchard","Success,Change,Service,Financial"
"Love is not to be purchased, and affection has no price.","St. Jerome","Love,Love Is,Price,Affection"
"I love life. There's so much to learn and see all the time, and nothing nicer for me than to wake up, and the sky is blue.","Pattie Boyd","Love,Life,Time,Love Life"
"I actually don't think that I'm that much smarter than anybody else. It's just that I frequently just seem to know what to do, and I think that's wisdom.","Ben Carson","Wisdom,Think,Know,Seem"
"Who cares about great marks left behind? We have one life... just one. Our life. We have nothing else.","Ugo Betti","Life,Great,Nothing,Behind"
"I married beneath me, all women do.","Nancy Astor","Marriage,Women,Me,Beneath"
"If a woman makes a unilateral decision to bring pregnancy to term, and the biological father does not, and cannot, share in this decision, he should not be liable for 21 years of support... autonomous women making independent decisions about their lives should not expect men to finance their choice.","Karen DeCrow","Finance,Women,Father,Decisions"
"Jeff Bezos was one of those best and brightest who came to N.Y. to work in finance. He didn't need to know anything about retail bookselling to start Amazon.","Jose Ferreira","Finance,Work,Best,Start"
"Health food may be good for the conscience but Oreos taste a hell of a lot better.","Robert Redford","Food,Health,Good,Better"
"Friendship with ones self is all important, because without it one cannot be friends with anyone else in the world.","Eleanor Roosevelt","Friendship,Friends,Self,World"
"The most important single ingredient in the formula of success is knowing how to get along with people.","Theodore Roosevelt","Success,People,Important"
"I basically eat a lot of proteins, and I've been eating smaller portions of food. I try to eat all locally raised and organic produce.","Norman Reedus","Food,Eating,Eat,Try"
"Whether it be a matter of personal relations within a marriage or political initiatives within a peace process, there is no sure-fire do-it-yourself kit.","Seamus Heaney","Marriage,Peace,Political,Process"
"Mental toughness is spartanism with qualities of sacrifice, self-denial, dedication. It is fearlessness, and it is love.","Vince Lombardi","Love,Dedication,Sacrifice"
"Nothing in life is promised except death.","Kanye West","Life,Death,Nothing,Except"
"Learning patience was not an easy lesson.","Michael Douglas","Learning,Patience,Easy,Lesson"
"In romance, we feel the need to zoom in and expound on our partner's foibles in intimate detail; in friendship, we tend to do the opposite, avoiding confrontation through fear, lethargy or both.","Mariella Frostrup","Friendship,Fear,Partner,Detail"
"The study of literature threatens to become a kind of paleontology of failure, and criticism a supercilious psychoanalysis of authors.","John Updike","Failure,Literature,Criticism,Kind"
"Learning is the beginning of wealth. Learning is the beginning of health. Learning is the beginning of spirituality. Searching and learning is where the miracle process all begins.","Jim Rohn","Learning,Motivational,Health"
"I really just want to be warm yellow light that pours over everyone I love.","Conor Oberst","Love,Light,Yellow,Want"
"Wisdom ceases to be wisdom when it becomes too proud to weep, too grave to laugh, and too selfish to seek other than itself.","Khalil Gibran","Wisdom,Laugh,Proud,Selfish"
"I believe that the testing of the student's achievements in order to see if he meets some criterion held by the teacher, is directly contrary to the implications of therapy for significant learning.","Carl Rogers","Learning,Teacher,Believe,Student"
"You can admire people for sure, and they're worth admiring, but you need to find that special thing about yourself. It takes working hard, getting the technique, and learning to sing and all that stuff, but the master class is about bringing yourself to the role.","Susan Egan","Learning,Working Hard,Yourself"
"I believe in persevering. If you persevere, success lies ahead of you.","Liu Yang","Success,Believe,I Believe,You"
"We learned about honesty and integrity - that the truth matters... that you don't take shortcuts or play by your own set of rules... and success doesn't count unless you earn it fair and square.","Michelle Obama","Success,Learning,Integrity,Truth"
"You can never control who you fall in love with, even when you're in the most sad, confused time of your life. You don't fall in love with people because they're fun. It just happens.","Kirsten Dunst","Love,Life,Time,Relationship"
"The person you consider ignorant and insignificant is the one who came from God, that he might learn bliss from grief and knowledge from gloom.","Khalil Gibran","Learning,Knowledge,God,Grief"
"The rule with marriage is the less you talk about it the better, as far as I can tell.","Jennifer Garner","Marriage,Better,You,I Can"
"The table is a meeting place, a gathering ground, the source of sustenance and nourishment, festivity, safety, and satisfaction. A person cooking is a person giving: Even the simplest food is a gift.","Laurie Colwin","Food,Safety,Cooking,Giving"
"Today's a beautiful day, and yesterday was a beautiful day, so that means it's a great life.","Gnash","Life,Beautiful,Today,Day"
"Most sailing ships take what they call trainees, who pay to be part of the crew. The Picton Castle takes people who are absolutely raw recruits. But you can't just ride along. You're learning to steer the ship, navigation; you're pulling lines, keeping a lookout; in the galley you're cooking.","Billy Campbell","Learning,Cooking,People,Sailing"
"You really have to work hard and apply yourself and by applying yourself and working hard and being diligent, you can achieve success.","Julie Benz","Success,Work,Work Hard,Yourself"
"I love nature and enjoy learning new skills.","Leona Lewis","Learning,Love,Nature,Enjoy"
"If you believe the doctors, nothing is wholesome; if you believe the theologians, nothing is innocent; if you believe the military, nothing is safe.","Lord Salisbury","Wisdom,Believe,Military,You"
"Pak-China friendship is higher than Himalayas, deeper than ocean, sweeter than honey, and stronger than steel.","Shehbaz Sharif","Friendship,Ocean,Stronger,Steel"
"All human wisdom is summed up in two words; wait and hope.","Alexandre Dumas","Wisdom,Hope,Words,Wait"
"I think failure is nothing more than life's way of nudging you that you are off course. My attitude to failure is not attached to outcome, but in not trying. It is liberating. Most people attach failure to something not working out or how people perceive you. This way, it is about answering to yourself.","Sara Blakely","Failure,Life,Attitude,Yourself"
"The secret of a happy marriage remains a secret.","Henny Youngman","Marriage,Happy,Happy Marriage"
"Young children seem to be learning who to share this toy with and figure out how it works, while adolescents seem to be exploring some very deep and profound questions: 'How should this society work? How should relationships among people work?' The exploration is: 'Who am I, what am I doing?'","Alison Gopnik","Learning,Work,Children,Deep"
"Success doesn't happen quickly. It happens from doing the same thing over and over, becoming great at it, and delivering great value to consumers.","Kevin Plank","Success,Great,Value,Doing"
"Do you know what it means to come home at night to a woman who'll give you a little love, a little affection, a little tenderness? It means you're in the wrong house, that's what it means.","Henny Youngman","Marriage,Love,Home,Woman"
"Success is no accident. It is hard work, perseverance, learning, studying, sacrifice and most of all, love of what you are doing or learning to do.","Pele","Love,Work,Success,Hard Work"
"The only place success comes before work is in the dictionary.","Vince Lombardi","Success,Work,Place,Dictionary"
"My wife is my soul mate. I can't imagine being without her.","Matt Damon","Marriage,Wife,Soul,Her"
"There is no success without hardship.","Sophocles","Success,Hardship,Without"
"If there's any success that I've had, it is a direct reflection of the people I work with. We have a very smart team and an extremely hardworking team, both here in Washington and back in Illinois.","Cheri Bustos","Success,Work,Team,Reflection"
"From dead plant matter to nematodes to bacteria, never underestimate the cleverness of mushrooms to find new food!","Paul Stamets","Food,Plant,Find,Underestimate"
"Female friendship... I think you have friendships that come and go, and then there are ones that the girl becomes a part of your bones.","Betty Gilpin","Friendship,Girl,Think,You"
"Friendship is a disinterested commerce between equals; love, an abject intercourse between tyrants and slaves.","Oliver Goldsmith","Friendship,Love,Slaves,Commerce"
"One of my earliest memories is of seeing my mother in her beach chair, reading a book under an umbrella by the water's edge while my sisters and I played beside her. Of all the life lessons she taught me, that is one of my favorites: to take time at a place I love, restore my spirit with books and the beach.","Luanne Rice","Love,Life,Time,Memories"
"The word philosophy sounds high-minded, but it simply means the love of wisdom. If you love something, you don't just read about it; you hug it, you mess with it, you play with it, you argue with it.","Hugh Jackman","Wisdom,Love,Philosophy,Play"
"A man can fail many times, but he isn't a failure until he begins to blame somebody else.","John Burroughs","Failure,Man,Blame,Fail"
"You may lose your wife, you may lose your dog, your mother may hate you. None of those things matter. What matters is that you achieve success and become free. Then you can do whatever you like.","Kevin O'Leary","Success,Mother,Dog,Wife"
"Time is too slow for those who wait, too swift for those who fear, too long for those who grieve, too short for those who rejoice, but for those who love, time is eternity.","Henry Van Dyke","Love,Time,Fear,Short"
"Our life is the sum total of all the decisions we make every day, and those decisions are determined by our priorities.","Myles Munroe","Life,Day,Decisions,Priorities"
"Where fear is present, wisdom cannot be.","Lactantius","Wisdom,Fear,Present,Cannot"
"Education is the process in which we discover that learning adds quality to our lives. Learning must be experienced.","William Glasser","Learning,Education,Quality,Process"
"In the name of the United States and President Bush, I want to thank the Mexican people, President Fox and his government for their friendship.","Tony Garza","Friendship,Government,People,Mexican"
"We became friends as we became a band. Our friendship evolved as the band evolved. It had its ups and downs, but it was mostly ups for the four of us. We got along well almost all of the time. Hey! We liked each other and we still do.","Dave Blood","Friendship,Time,Friends,Ups And Downs"
"If you are happy, you can give happiness. If you don't love yourself and if you are unhappy with yourself, you can't give anything else but that.","Gisele Bundchen","Love,Happiness,Happy"
"Sloth is the failure to do what needs to be done when it needs to be done - like the kamikaze pilot who flew seventeen missions.","John Ortberg","Failure,Done,Seventeen,Needs"
"The life of the dead is placed in the memory of the living.","Marcus Tullius Cicero","Life,Death,Memory,Living"
"St. Louis is still a special place for me. I still have my home there. I live there in the offseason. I enjoyed playing in front of 40,000 people every day. I tried to do my best to help the organization win. I had success there. We won two World Series. We went to three. That's something you can't take from me.","Albert Pujols","Success,Home,Best,Day"
"Collaboration is important not just because it's a better way to learn. The spirit of collaboration is penetrating every institution and all of our lives. So learning to collaborate is part of equipping yourself for effectiveness, problem solving, innovation and life-long learning in an ever-changing networked economy.","Don Tapscott","Learning,Innovation,Collaboration"
"I went into rehab to save my marriage, but I wound up saving myself.","Michael Douglas","Marriage,Myself,Up,Rehab"
"When people get married because they think it's a long-time love affair, they'll be divorced very soon, because all love affairs end in disappointment. But marriage is a recognition of a spiritual identity.","Joseph Campbell","Love,Marriage,Spiritual"
"Former Sen. Alan Simpson of Wyoming, the co-author of the 1986 Simpson-Mazzoli immigration reform bill, has said the failure of that bill was a function of the lack of an ID card system.","Lawrence Kudlow","Failure,Immigration,Said,System"
"When learning was monopolized by the monks in the Middle Ages, people specialized only in warfare and statecraft. And even these were not altogether free from the scholastic influence.","Ameen Rihani","Learning,Influence,Free,People"
"With the past, I have nothing to do; nor with the future. I live now.","Ralph Waldo Emerson","Life,Future,Past,Live"
"Even during the worst hardships, when the other things in our lives seem to fall apart, we can still find peace in the eternal love of God.","Armstrong Williams","Love,Peace,God,Fall"
"Although even when I am being idle I have plenty of food for thought both early and late - thoughts both about and not about art.","Gustav Klimt","Food,Art,I Am,Thoughts"
"As you keep your mind and heart focused in the right direction, approaching each day with faith and gratitude, I believe you will be empowered to live life to the fullest and enjoy the abundant life He has promised you!","Victoria Osteen","Life,Gratitude,Faith,Day"
"I don't take success and failure seriously. The only thing I do seriously is march forward. If I fall, I get up and march again.","Kareena Kapoor Khan","Success,Failure,Fall,Seriously"
"If life had a second edition, how I would correct the proofs.","John Clare","Life,How,Would,Correct"
"I've always thought of acting as more of an exercise in empathy, which is not to be confused with sympathy. You're trying to get inside a certain emotional reality or motivational reality and try to figure out what that's about so you can represent it.","Edward Norton","Motivational,Sympathy,Empathy,Reality"
"We make a living by what we get, but we make a life by what we give.","Winston Churchill","Life,Brainy,Living,Give"
"He who lives in harmony with himself lives in harmony with the universe.","Marcus Aurelius","Wisdom,Universe,Harmony,Himself"
"What is it we want out of travel? Is it to take snapshots of ourselves in front of famous monuments, surrounded by other tourists? To eat unfamiliar food chosen from unintelligible menus? To earn frequent-flier miles? No. It's to glimpse what life is like somewhere else.","Chris Pavone","Food,Life,Travel,Famous"
"I'm learning the power of going away for the weekend and keeping myself company.","Zoe Saldana","Learning,Myself,Power,Company"
"Always be yourself, express yourself, have faith in yourself, do not go out and look for a successful personality and duplicate it.","Bruce Lee","Success,Faith,Be Yourself"
"The true secret of happiness lies in taking a genuine interest in all the details of daily life.","William Morris","Life,Happiness,Daily,Details"
"I was a happy person before marriage. I'm definitely happier after marriage.","Vidya Balan","Marriage,Happy,Person,Definitely"
"One of the reasons people stop learning is that they become less and less willing to risk failure.","John W. Gardner","Failure,Learning,Risk,People"
