text,author,categories
You have to be able to accept failure to get better.,LeBron James,"Failure,Better,You"
"Start wide, expand further, and never look back.",Arnold Schwarzenegger,"Wisdom,Start,Look"
The Finland of the 21st century can thrive only if women of learning - in common with their male counterparts - are guaranteed the opportunity to use their creative potential to the full.,Tarja Halonen,"Learning,Women,Opportunity"
Life is the flower for which love is the honey.,Victor Hugo,"Life,Love,Love Is"
Failure is never fatal. But failure to change can and might be.,John Wooden,"Failure,Change,Never"
The key to success is to focus our conscious mind on things we desire not things we fear.,Brian Tracy,"Success,Fear,Focus,Mind"
Life is a song - sing it. Life is a game - play it. Life is a challenge - meet it. Life is a dream - realize it. Life is a sacrifice - offer it. Life is love - enjoy it.,Sai Baba,"Life,Love,Challenge"
"I'd love to have First Lady Michelle Obama over and ask, 'How do you make your marriage work?' I think the president is sexy as all get-out, but he has got to get on her nerves some kind of way. He's this wonderful, powerful man, but she sees him leaving his socks on the floor.",Sherri Shepherd,"Marriage,Love,Work,Man"
I don't really care how or why Obama got to the right place on gay marriage. I'm just glad he got there.,Mark McKinnon,"Marriage,Care,Gay"
"When I turned about 14, I developed a friendship with this guy whose mom was the secretary to Ernest Angley, the faith healer, who's very popular in the Midwest. He had a television show, and he was sort of like Liberace mixed with Jerry Falwell - very glitzy, very high-tech.",Marilyn Manson,"Friendship,Faith,Mom"
"Separate inherently is not equal. There's a reason why $45 million was spent against marriage equality. It's because people understand the word does have meaning. And equality comes when we accept the same notions and the same institutions for everyone, regardless of race and gender and regardless of sex orientation.",Gavin Newsom,"Marriage,Equality,People"
"At sixty, I know little more about wisdom than I did at thirty, but I know a great deal more about folly.",Mason Cooley,"Wisdom,Great,Know"
"Life is short and we have never too much time for gladdening the hearts of those who are travelling the dark journey with us. Oh be swift to love, make haste to be kind.",Henri Frederic Amiel,"Life,Love,Time,Journey"
"If you have a successful run, everything comes to you. Nothing succeeds like success.",John Barry,"Success,Successful,You"
I respect the fact that many denominations have different points of view with respect to gay marriage and they can hold that in the sanctity in the place of their religion and not bless them or solemnize them.,Colin Powell,"Marriage,Respect,Religion,Gay"
A big part of financial freedom is having your heart and mind free from worry about the what-ifs of life.,Suze Orman,"Finance,Life,Freedom,Heart"
"Now both my films have been number one at the Australian box office and it took about two years just to get the finance for this film, so if it's hard for me then God help everyone else.",Yahoo Serious,"Finance,God,Help,Me"
Love and honesty are the things that make a good wife and mother.,Jada Pinkett Smith,"Love,Good,Mother,Honesty"
I feel that there is nothing more truly artistic than to love people.,Vincent Van Gogh,"Love,People,Nothing"
I don't like books that seem to want to teach me things. Which is not to say that one doesn't learn from books - but you do your own learning in your own way.,Salman Rushdie,"Learning,Me,Learn,Want"
One's friends are that part of the human race with which one can be human.,George Santayana,"Friendship,Friends,Human"
"Listen - of course money changes everything, but so does sunlight, and so does food: These are powerful but neutral energy sources, neither inherently good nor evil but shaped only by the way we use them.",Elizabeth Gilbert,"Food,Money,Good"
A house is not a home unless it contains food and fire for the mind as well as the body.,Benjamin Franklin,"Food,Home,Mind"
"I am your fairy tale. Your dream. Your wishes and desires, and I am your thirst and your hunger and your food and your drink.",Klaus Kinski,"Food,I Am,Dream"
"If you love someone, set them free. If they come back they're yours; if they don't they never were.",Richard Bach,"Love,Relationship,Free,You"
"Finding good partners is the key to success in anything: in business, in marriage and, especially, in investing.",Robert Kiyosaki,"Marriage,Success,Business,Good"
"One suggestion my wife and I have used in our personal finance courses we teach at college is simply writing down all expenditures and seeing where the money goes. That alone will cause heads of households to think twice about x, y or z expenditure, and to consider carefully whether they really need something or not.",Mark Skousen,"Finance,Money,Alone"
"You, yourself, as much as anybody in the entire universe, deserve your love and affection.",Buddha,"Love,Yourself,You"
"A wedding anniversary is the celebration of love, trust, partnership, tolerance and tenacity. The order varies for any given year.",Paul Sweeney,"Love,Anniversary,Trust"
"Customers are a great way to finance a business for many reasons. First, customer financing is typically non dilutive. They want something from you other than equity in your business. Customers also help you fit your product to the market. And customers will help debug and improve the quality of the product.",Fred Wilson,"Finance,Business,Great,Quality"
It is as necessary for man to live in beauty rather than ugliness as it is necessary for him to have food for an aching belly or rest for a weary body.,Abraham Maslow,"Food,Beauty,Man,Body"
Any sex outside of the marriage bond between a man and a woman is violating God's law.,Jerry Falwell,"Marriage,God,Man,Woman"
"In the 1940s, traveling for an African was a complicated process. All Africans over the age of sixteen were compelled to carry 'Native passes' issued by the Native Affairs Department and were required to show that pass to any white policeman, civil servant, or employer. Failure to do so could mean arrest, trial, a jail sentence or fine.",Nelson Mandela,"Failure,Age,Process"
"Almost every single commercial on television for shampoo, sports shoes, drinks, food, clothes, perfume, cars, etc., is a short fairy tale, for they are given magical qualities.",Jack Zipes,"Food,Sports,Short"
A key to keeping your husband is getting him to miss you. That keeps a marriage fresh.,Tori Amos,"Marriage,Husband,You,Key"
We're only on the earth for a short period of time. Movies aren't enough. I want to take my success and parlay it into something bigger and better.,Paul Walker,"Success,Time,Short,Earth"
I like to eat and I love the diversity of foods.,David Soul,"Food,Love,Eat"
"When you're learning, especially to write, unless you're some incredibly gifted writer, a young Malcom Gladwell, say, you need to be imitating people. You need to be imitating how they make their work, how they structure it, how they design the pieces. It gives you chops; it gives you moves.",Ira Glass,"Learning,Work,People"
Work like you don't need the money. Love like you've never been hurt. Dance like nobody's watching.,Satchel Paige,"Love,Work,Wisdom,Money"
"I told God, 'I don't want a man. I don't want more gold albums. The only thing I want is the love, friendship, and presence of my mother.' And God gave it to me.",La India,"Friendship,Love,Mother,God"
"All of us want to live, and that is absolutely natural. However, we should learn from childhood on to choose our best way to die. If we don't do that, we end up spending our days like a dog, only in search of harbour, food and expressing a blind loyalty to his owner in return. That isn't enough to make our lives have a meaning.",Yamamoto Tsunetomo,"Food,Best,Dog,Loyalty"
"Remarkable contributions are typically spawned by a passionate commitment to transcendent values such as beauty, truth, wisdom, justice, charity, fidelity, joy, courage and honor.",Gary Hamel,"Wisdom,Beauty,Courage,Truth"
"Tell me who admires and loves you, and I will tell you who you are.",Antoine de Saint-Exupery,"Love,Me,You,Will"
We know there is no such thing as freedom without the risk of failure.,Rick Perry,"Failure,Freedom,Risk,Know"
"Children live in the only successful Marxist state ever created: the family. 'From each according to his ability, to each according to his need' is the family's practice as well as its theory. Even with today's scattershot patterns of marriage and parenting, a family is collectivist to a more than North Korean degree.",P. J. O'Rourke,"Marriage,Family,Children,Today"
Many of life's failures are people who did not realize how close they were to success when they gave up.,Thomas A. Edison,"Failure,Life,Success,People"
"I'm no expert. I have no psychic powers, and I sure don't possess any secret wisdom. I'm just Janet. I have strengths, weaknesses, fears, happiness, sadness. I experience joy and I experience pain. I'm highly emotional. I'm very vulnerable.",Janet Jackson,"Wisdom,Happiness,Experience,Joy"
"If we lose love and self respect for each other, this is how we finally die.",Maya Angelou,"Love,Respect,Death"
"The marriage state was designed to complete the sum of human happiness in this life. It sometimes proves otherwise, but this is owing to the parties themselves, who either rush into it without due consideration or fail in point of discretion in their conduct towards each other afterwards.",Samuel Adams,"Marriage,Life,Happiness,Human"
"I am convinced that material things can contribute a lot to making one's life pleasant, but, basically, if you do not have very good friends and relatives who matter to you, life will be really empty and sad and material things cease to be important.",David Rockefeller,"Life,Relationship,Good,Friends"
"Failure to take note of the fact that the character of twentieth-century humanity differs from that of humanity in the fifteenth century, let alone before and at the time of the Mystery of Golgotha, is to sleep through the process of world evolution.",Rudolf Steiner,"Failure,Time,Character,Alone"
"Whatever one thinks of the wisdom of building a mosque near Ground Zero, this controversy now affords us an immense opportunity to examine who we are as a people. It provides us with the opportunity to get back to our foundational ideals, which have always stood as a beacon for the rest of the world.",Hamza Yusuf,"Wisdom,Opportunity,World,People"
"There's a long way to fall when you pretend that you're so far away from the earth, far away from reality, floating in a bubble that's protected by fame or success. It's scary, and it's the thing I fear the most: to be swallowed up by that bubble. It can be poison to you, fame.",Rihanna,"Success,Fear,Fall,Reality"
"Society may no longer define marriage in the only way marriage has ever been defined in the annals of recorded history. Many societies allowed polygamy, many allowed child marriages, some allowed marriage within families; but none, in thousands of years, defined marriage as the union of people of the same sex.",Dennis Prager,"Marriage,History,Society,Child"
"Life is like dancing. If we have a big floor, many people will dance. Some will get angry when the rhythm changes. But life is changing all the time.",Don Miguel Ruiz,"Life,Time,Dance"
The real test of friendship is: can you literally do nothing with the other person? Can you enjoy those moments of life that are utterly simple?,Eugene Kennedy,"Friendship,Life,Simple"
"After learning the language and culture of the Chinese people, these Jesuits began to establish contacts with the young intellectuals of the country.",Hu Shih,"Learning,Culture,Language,People"
Rightly defined philosophy is simply the love of wisdom.,Marcus Tullius Cicero,"Wisdom,Love,Philosophy"
"I actually don't think that I'm that much smarter than anybody else. It's just that I frequently just seem to know what to do, and I think that's wisdom.",Ben Carson,"Wisdom,Think,Know"
"I married beneath me, all women do.",Nancy Astor,"Marriage,Women,Me"
Jeff Bezos was one of those best and brightest who came to N.Y. to work in finance. He didn't need to know anything about retail bookselling to start Amazon.,Jose Ferreira,"Finance,Work,Best,Start"
"Friendship with ones self is all important, because without it one cannot be friends with anyone else in the world.",Eleanor Roosevelt,"Friendship,Friends,World"
"I basically eat a lot of proteins, and I've been eating smaller portions of food. I try to eat all locally raised and organic produce.",Norman Reedus,"Food,Eating,Eat,Try"
Learning patience was not an easy lesson.,Michael Douglas,"Learning,Patience,Easy"
I really just want to be warm yellow light that pours over everyone I love.,Conor Oberst,"Love,Light,Want"
"I believe that the testing of the student's achievements in order to see if he meets some criterion held by the teacher, is directly contrary to the implications of therapy for significant learning.",Carl Rogers,"Learning,Teacher,Believe"
"I believe in persevering. If you persevere, success lies ahead of you.",Liu Yang,"Success,Believe,You"
"You can never control who you fall in love with, even when you're in the most sad, confused time of your life. You don't fall in love with people because they're fun. It just happens.",Kirsten Dunst,"Love,Life,Time,Relationship"
"The rule with marriage is the less you talk about it the better, as far as I can tell.",Jennifer Garner,"Marriage,Better,You,I Can"
"Today's a beautiful day, and yesterday was a beautiful day, so that means it's a great life.",Gnash,"Life,Beautiful,Today,Day"
"You really have to work hard and apply yourself and by applying yourself and working hard and being diligent, you can achieve success.",Julie Benz,"Success,Work,Yourself"
"If you believe the doctors, nothing is wholesome; if you believe the theologians, nothing is innocent; if you believe the military, nothing is safe.",Lord Salisbury,"Wisdom,Believe,You"
All human wisdom is summed up in two words; wait and hope.,Alexandre Dumas,"Wisdom,Hope,Words"
"Success doesn't happen quickly. It happens from doing the same thing over and over, becoming great at it, and delivering great value to consumers.",Kevin Plank,"Success,Great,Value,Doing"
"Success is no accident. It is hard work, perseverance, learning, studying, sacrifice and most of all, love of what you are doing or learning to do.",Pele,"Love,Work,Success,Hard Work"
My wife is my soul mate. I can't imagine being without her.,Matt Damon,"Marriage,Wife,Soul"
"If there's any success that I've had, it is a direct reflection of the people I work with. We have a very smart team and an extremely hardworking team, both here in Washington and back in Illinois.",Cheri Bustos,"Success,Work,Team"
"Female friendship... I think you have friendships that come and go, and then there are ones that the girl becomes a part of your bones.",Betty Gilpin,"Friendship,Girl,Think,You"
"One of my earliest memories is of seeing my mother in her beach chair, reading a book under an umbrella by the water's edge while my sisters and I played beside her. Of all the life lessons she taught me, that is one of my favorites: to take time at a place I love, restore my spirit with books and the beach.",Luanne Rice,"Love,Life,Time,Memories"
"Time is too slow for those who wait, too swift for those who fear, too long for those who grieve, too short for those who rejoice, but for those who love, time is eternity.",Henry Van Dyke,"Love,Time,Fear,Short"
"Where fear is present, wisdom cannot be.",Lactantius,"Wisdom,Fear,Cannot"
"In the name of the United States and President Bush, I want to thank the Mexican people, President Fox and his government for their friendship.",Tony Garza,"Friendship,Government,People"
The life of the dead is placed in the memory of the living.,Marcus Tullius Cicero,"Life,Death,Memory,Living"
"When learning was monopolized by the monks in the Middle Ages, people specialized only in warfare and statecraft. And even these were not altogether free from the scholastic influence.",Ameen Rihani,"Learning,Free,People"
"Even during the worst hardships, when the other things in our lives seem to fall apart, we can still find peace in the eternal love of God.",Armstrong Williams,"Love,Peace,God,Fall"
"As you keep your mind and heart focused in the right direction, approaching each day with faith and gratitude, I believe you will be empowered to live life to the fullest and enjoy the abundant life He has promised you!",Victoria Osteen,"Life,Faith,Day"
"What is it we want out of travel? Is it to take snapshots of ourselves in front of famous monuments, surrounded by other tourists? To eat unfamiliar food chosen from unintelligible menus? To earn frequent-flier miles? No. It's to glimpse what life is like somewhere else.",Chris Pavone,"Food,Life,Travel"
I was a happy person before marriage. I'm definitely happier after marriage.,Vidya Balan,"Marriage,Happy,Person"
Honesty is the best policy.,Benjamin Franklin,"Wisdom,Best,Honesty"
"Don't ever know who you may meet, or just because a person may not be dressed up all fancy, don't mean they're not an important person. You just don't ever know who you're gonna meet in life. So that's why I look at everybody as equal. Can't just judge. I treat everybody with respect. Every man.","Floyd Mayweather, Jr.","Life,Respect,Man"
"I get asked, 'How can you have such failures in your films?' Well, what else is life about? There's some sense of constant failure in something. Humor gives you a distance from it.",Alexander Payne,"Failure,Life,Humor,You"
Don't go around saying the world owes you a living. The world owes you nothing. It was here first.,Mark Twain,"Life,World,You,Living"
I'd rather be a failure at something I love than a success at something I hate.,George Burns,"Failure,Love,Success,Hate"
"Learning to accept failure on multiple levels is, to my way of thinking, the key to become a world-class therapist. But that means humility, and setting your ego aside, while you develop superb new technical skills.",David D. Burns,"Failure,Learning,Thinking"
"Study nature, love nature, stay close to nature. It will never fail you.",Frank Lloyd Wright,"Learning,Love,Nature,You"
"Sleeping together is a euphemism for people, but tantamount to marriage with cats.",Marge Piercy,"Marriage,Cats,Together,People"
"When it comes to discrimination, Americans pride ourselves on how far we've come. Racial segregation is history. Explicit sex discrimination is banned. Same-sex marriage is the law of the land. But amidst all the progress, the male-female wage gap persists, and it's big.",Cass Sunstein,"Marriage,History,Law"
"Follow your dreams, work hard, practice and persevere. Make sure you eat a variety of foods, get plenty of exercise and maintain a healthy lifestyle.",Sasha Cohen,"Motivational,Work,Dreams"
"If you like a man and he likes you, you should get married as fast as you can. Otherwise, you both are going to change your minds. There's plenty of time for that after marriage.",Zsa Zsa Gabor,"Marriage,Change,Time,Man"
Regret for the things we did can be tempered by time; it is regret for the things we did not do that is inconsolable.,Sydney J. Harris,"Wisdom,Time,Regret"
"I feel if I'm healthy and happy, I look good. With a good mixture of fitness and healthy food I always feel great!",Candice Swanepoel,"Food,Good,Happy"
"I have two or three guys that I'm really close to. We have a great friendship, and I think that helps our songwriting relationship. It's hard to start... with new people and cover the ground that I've covered with those guys.",Sam Hunt,"Friendship,Relationship,Great,People"
"My brother married young, and his is the best marriage I know.",Maeve Binchy,"Marriage,Best,Know"
"There is a Fountain of Youth: It is your mind, your talents, the creativity you bring to your life and the lives of the people you love. When you learn to tap this source, you will truly have defeated age.",Sophia Loren,"Life,Love,Age"
"Food is a huge passion of mine, and because I want to eat whatever I want, I run every morning, and then I do weights a few times a week. It's just how I can balance eating pancakes in the morning, a big burger for lunch, and then a fat steak and cheesecake at night.",Matt Barr,"Food,Morning,Passion,Balance"
"I was a great student at a great school, Wharton School of Finance.",Donald Trump,"Finance,School,Great"
How delightful to find a friend in everyone.,Joseph Brodsky,"Friendship,Find,Friend"
"I'll tell you, there is nothing better in life than being a late bloomer. I believe that success can happen at any time and at any age.",Salma Hayek,"Success,Life,Time,Age"
"Without wisdom, the future has no meaning, no valuable purpose.",Herbie Hancock,"Wisdom,Future,Purpose"
"In a basic sense, 'A Little Life' is a homage to how my friends and I live our lives. I wanted to push past the definitions of how we typically define friendship. It's a different version of adulthood, but it's no less important and no less legitimate than anyone else's.",Hanya Yanagihara,"Friendship,Life,Friends,Past"
"At this point, I don't get hired a lot because people don't think I could finance a movie.",Martha Plimpton,"Finance,People,Think"
"I think steak is the ultimate comfort food, and if you're going out for one, that isn't the time to scrimp on calories or quality.",Tom Colicchio,"Food,Time,Quality"
Ever tried. Ever failed. No matter. Try Again. Fail again. Fail better.,Samuel Beckett,"Motivational,Better,Try,Matter"
"I married the first man I ever kissed. When I tell this to my children, they just about throw up.",Barbara Bush,"Marriage,Children,Man,Up"
"Each friend represents a world in us, a world not born until they arrive, and it is only by this meeting that a new world is born.",Anais Nin,"Friendship,World,Friend"
"So many people live within unhappy circumstances and yet will not take the initiative to change their situation because they are conditioned to a life of security, conformity, and conservation, all of which may appear to give one peace of mind, but in reality, nothing is more damaging to the adventurous spirit.",Christopher McCandless,"Life,Change,Peace,Mind"
"Whether in success or in failure, I'm proud of every single movie I've ever directed.",Steven Spielberg,"Failure,Success,Proud"
"That sense of failure, I don't know where people put it who don't write songs and aren't able to emote physically. It must go somewhere.",Sting,"Failure,People,Know,Go"
"You make a decision whether you just work on the script and believe in every moment and pick out every moment, or if you sit down and memorize lines. Once you really dig into a script, learning lines becomes almost second nature.",Adria Arjona,"Learning,Work,Nature,Decision"
We cannot both preach and administer financial matters.,Saint Stephen,"Finance,Financial,Cannot"
He is no fool who gives what he cannot keep to gain what he cannot lose.,Jim Elliot,"Wisdom,Fool,Cannot"
Tell me and I forget. Teach me and I remember. Involve me and I learn.,Benjamin Franklin,"Learning,Me,Remember"
Life was always a matter of waiting for the right moment to act.,Paulo Coelho,"Life,Moment,Matter"
"I've always loved music, but I never really played anything. After 'Walk the Line' and learning to play guitar, and having that sense of performing, I think that certainly opened the door for me, for music.",Joaquin Phoenix,"Learning,Music,Me"
Life has no blessing like a prudent friend.,Euripides,"Friendship,Life,Friend"
Why do we go around acting as though everything was friendship and reliability when basically everything everywhere is full of sudden hate and ugliness?,Anna Freud,"Friendship,Hate,Why"
The main failure of education is that it has not prepared people to comprehend matters concerning human destiny.,Norman Cousins,"Failure,Education,People"
"Grief can be the garden of compassion. If you keep your heart open through everything, your pain can become your greatest ally in your life's search for love and wisdom.",Rumi,"Life,Love,Wisdom"
The indispensable first step to getting the things you want out of life is this: decide what you want.,Ben Stein,"Life,Step,Want"
A will finds a way.,Orison Swett Marden,"Motivational,Way,Will"
Success is simply a matter of luck. Ask any failure.,Earl Wilson,"Failure,Success,Matter"
"The only secret to food combination is a balance of protein, carbs and fat - they all play a key role in our health.",Jorge Cruise,"Food,Health,Balance"
"I like to think of my behavior in the sixties as a 'learning experience.' Then again, I like to think of anything stupid I've done as a 'learning experience.' It makes me feel less stupid.",P. J. O'Rourke,"Learning,Experience,Me"
"In Japan, Taiwan and South Korea, the government in a matter of years has put a lot of energy behind recycling food waste as livestock feed. It's environmentally friendly, it provides cheap livestock feed for the farmers in those parts of the world, and it avoids sending the food waste to landfill.",Tristram Stuart,"Food,Government,World"
Never make friends with people who are above or below you in status. Such friendships will never give you any happiness.,Chanakya,"Friendship,Happiness,Friends,People"
"I'm so wrapped up in my work that it's often impossible to consider other things in my life. My marriage ended in divorce because of this, my relationship with Holly has suffered by this.",Jim Carrey,"Marriage,Life,Work,Relationship"
"Without food, we cannot survive, and that is why issues that affect the food industry are so important.",Marcus Samuelsson,"Food,Important,Why"
"I brought a Border Collie back home to Vancouver from Wales - where some of my ancestors are from - and needed to challenge him in other ways than just being my pet. So I investigated sheep herding and took a few lessons, and decided I was probably learning more than my dog!",Jane Siberry,"Learning,Home,Dog,Challenge"
Failure's not a bad thing. It builds character. It makes you stronger.,Billy Dee Williams,"Failure,Character,You"
"The easiest diet is, you know, eat vegetables, eat fresh food. Just a really sensible healthy diet like you read about all the time.",Drew Carey,"Food,Time,Healthy,Know"
"It is essential that God created men and women to be one, as it is said in the first chapters of the Bible. So I think even if our culture is against marriage as essential form of relations between human beings, between women and men. I think our nature is always present, and we can understand it if we will understand it.",Pope Benedict XVI,"Marriage,Nature,Women,God"
All of our sons and daughters ought to have the same opportunity to experience the joy and stability of marriage.,Rob Portman,"Marriage,Experience,Opportunity,Joy"
"You're not just going out there, maybe sacrificing your own life. There's also sacrifices still going on at home. You can serve in the military and have a good marriage, but you just need to be aware of it so you can take those steps to take care of it.",Chris Kyle,"Marriage,Life,Home,Good"
"I'm not hungry for success. I am only hungry for good work, and that is how it is with most superstars. Every day I tell myself how fortunate I am to be where I am.",Akshay Kumar,"Success,Work,Good,Day"
Only put off until tomorrow what you are willing to die having left undone.,Pablo Picasso,"Wisdom,Die,You"
"Hope... is the companion of power, and the mother of success; for who so hopes has within him the gift of miracles.",Samuel Smiles,"Success,Hope,Mother,Power"
"My philosophy from day one is that I can sleep better at night if I can improve an individual's knowledge about food and wine, and do it on a daily basis.",Emeril Lagasse,"Food,Knowledge,Daily,Day"
"The greatest gift of life is friendship, and I have received it.",Hubert H. Humphrey,"Friendship,Life,Greatest"
"I was raised by a single mother who made a way for me. She used to scrub floors as a domestic worker, put a cleaning rag in her pocketbook and ride the subways in Brooklyn so I would have food on the table. But she taught me as I walked her to the subway that life is about not where you start, but where you're going. That's family values.",Al Sharpton,"Food,Life,Family,Mother"
In wisdom gathered over time I have found that every experience is a form of exploration.,Ansel Adams,"Wisdom,Time,Experience"
"Lots of people want to ride with you in the limo, but what you want is someone who will take the bus with you when the limo breaks down.",Oprah Winfrey,"Friendship,People,Want"
"The person interested in success has to learn to view failure as a healthy, inevitable part of the process of getting to the top.",Joyce Brothers,"Failure,Success,Process"
A gentle heart is tied with an easy thread.,George Herbert,"Love,Heart,Easy"
"I am not into marriage. You look at all the marriages breaking down and all the people cheating on their marriages, and you become cynical. Marriage is nothing but a label.",Nargis Fakhri,"Marriage,I Am,People"
"Success comes to those who dedicate everything to their passion in life. To be successful, it is also very important to be humble and never let fame or money travel to your head.",A. R. Rahman,"Life,Success,Travel,Money"
I finally know what distinguishes man from the other beasts: financial worries.,Jules Renard,"Finance,Man,Financial,Know"
I don't take roles that are 'just another role.' I'm interested in learning more about myself and about humanity. So it should change you by the time it's done.,Brie Larson,"Learning,Change,Time,Myself"
"I'm fully aware that things that resonate and become real hits are the exception to the rule, so much so that I've wired myself for failure.",Ron Perlman,"Failure,Myself,Real"
"If I'm a lush at anything, it's food and drink. I'm not materialistic in any way, but I value food.",Hugh Jackman,"Food,Value,Way"
"I don't think I really have any wisdom. Stay out of trouble. Good luck. Stay away from women because they will burn you, haha.",Jason Aldean,"Wisdom,Women,Good"
"I think if you just eat healthy, you're active, and you don't beat yourself up, you're setting yourself up to win rather than setting yourself up for failure.",Kristin Cavallari,"Failure,Yourself,Win,Think"
"I'm learning with my mom how to cook more Spanish food. I'm trying to make a good paella, but that's a real art.",Daniel Bruhl,"Learning,Art,Food,Mom"
I thought the divorce statistics would never apply to me. I was beyond heartbroken when they did. But I got up and got on with it. I also kept my belief in marriage.,Jennifer Garner,"Marriage,Me,Divorce"
"Madam, I have been looking for a person who disliked gravy all my life; let us swear eternal friendship.",Sydney Smith,"Friendship,Life,My Life"
"Every meal should end with something sweet. Maybe it's jelly on toast at breakfast, or a small piece of chocolate at dinner - but it always helps my brain bring a close to the meal.",Robert Irvine,"Food,Brain,Small,End"
"Four things for success: work and pray, think and believe.",Norman Vincent Peale,"Success,Work,Believe,Think"
"Success is like a lightning bolt. It'll strike you when you least expect it, and you just have to keep the momentum going. You have to strike when the iron is hot. So for me, I just kept striking and striking to polish out the sword that I was making.",Michelle Phan,"Success,Me,You"
"My thoughts on gay marriage are that everyone has the right to love and be loved, and that's the position I take.",Nick Jonas,"Marriage,Love,Gay"
"Infosys demonstrated to the world that an Indian company could implement standards of quality, operations, finance that compare with the best. That is a legacy I am happy with.",N. R. Narayana Murthy,"Finance,Best,Happy,I Am"
"Watson augments human decision-making because it isn't governed by human boundaries. It draws together all this information and forms hypotheses, millions of them, and then tests them with all the data it can find. It learns over time what data is reliable, and that's part of its learning process.",Ginni Rometty,"Learning,Time,Together"
"There is no end to education. It is not that you read a book, pass an examination, and finish with education. The whole of life, from the moment you are born to the moment you die, is a process of learning.",Jiddu Krishnamurti,"Life,Education,Learning,Book"
An investment said to have an 80% chance of success sounds far more attractive than one with a 20% chance of failure. The mind can't easily recognize that they are the same.,Daniel Kahneman,"Failure,Success,Mind,Chance"
Your diet is a bank account. Good food choices are good investments.,Bethenny Frankel,"Food,Good,Choices,Good Food"
"The tragedy of life is often not in our failure, but rather in our complacency; not in our doing too much, but rather in our doing too little; not in our living above our ability, but rather in our living below our capacities.",Benjamin E. Mays,"Failure,Life,Doing"
"First grade was - I spoke only Spanish, and second grade - probably a bit more English. And by the time I hit third grade, I was learning, of course, much, much more English.",Juan Felipe Herrera,"Learning,Time,First"
You can always tell a real friend: when you've made a fool of yourself he doesn't feel you've done a permanent job.,Laurence J. Peter,"Friendship,Job,Fool,Yourself"
"I went to a motivational training course once, a course of self-discovery, and I found out after a week that my fear - it was not a fear of not being accepted - was a very violent fear of failure.",Emanuel Steward,"Motivational,Failure,Fear"
"Never be afraid to meet to the hilt the demand of either work, or friendship - two of life's major assets.",Eleanor Robson Belmont,"Friendship,Life,Work"
"Data is not information, information is not knowledge, knowledge is not understanding, understanding is not wisdom.",Clifford Stoll,"Wisdom,Education,Knowledge"
Love is composed of a single soul inhabiting two bodies.,Aristotle,"Love,Love Is,Soul"
"The more often we see the things around us - even the beautiful and wonderful things - the more they become invisible to us. That is why we often take for granted the beauty of this world: the flowers, the trees, the birds, the clouds - even those we love. Because we see things so often, we see them less and less.",Joseph B. Wirthlin,"Love,Beauty,Beautiful,Flowers"
"People are roasting each other at parties, at work events, around the fire. It's so fun. People are busting each other's chops, and it's a sign of affection, truly. It's a true test of love and friendship: can you make a man laugh at himself? So what makes a good burn? Go after targets you love and respect. And hit 'em hard.",Jeff Ross,"Friendship,Love,Work,Respect"
An ideal wife is one who remains faithful to you but tries to be just as charming as if she weren't.,Sacha Guitry,"Marriage,Wife,You"
"I believe that a trusting attitude and a patient attitude go hand in hand. You see, when you let go and learn to trust God, it releases joy in your life. And when you trust God, you're able to be more patient. Patience is not just about waiting for something... it's about how you wait, or your attitude while waiting.",Joyce Meyer,"Life,Trust,Patience,Attitude"
"'Survivor' wouldn't have happened had I not gone out there and helped CBS to sell sponsors to finance the first one. Part of my thinking on 'Survivor' was that it should have rewards that are corporate brands. A Big Mac, one thimble-full of Coca-Cola.",Mark Burnett,"Finance,Thinking,First"
I'd like to be rich. I'd like a lot of money to put into my physicals and to buy food for all my friends.,Syd Barrett,"Food,Money,Friends"
French cooking is really the result of peasants figuring out how to extract flavor from pedestrian ingredients. So most of the food that we think of as elite didn't start out that way.,Michael Pollan,"Food,Start,Think"
"Of course same sex marriage is constitutional! The right to be yourself, to pursue life, liberty, and property, is protected several ways over several amendments. John Boehner should know this.",Henry Rollins,"Marriage,Life,Yourself"
A successful marriage is an edifice that must be rebuilt every day.,Andre Maurois,"Marriage,Day,Successful"
"As far as an actor-director connection, I think those can develop, and when they do, they're really great, and you just cultivate it like you would any relationship or friendship. If you find that something special, it helps down the line when you want to do more projects with each other.",Taylor Handley,"Friendship,Relationship,Great,Think"
"Food is for eating, and good food is to be enjoyed... I think food is, actually, very beautiful in itself.",Delia Smith,"Food,Beautiful,Good,Good Food"
Friendship can only exist between persons with similar interests and points of view. Man and woman by the conventions of society are born with different interests and different points of view.,August Strindberg,"Friendship,Society,Man,Woman"
Spending two years on my uncle's ranch in Montana as a young man gave me the wisdom and the thrust to do westerns.,Robert Duvall,"Wisdom,Man,Me"
"When I started thinking seriously about learning the rules of narrative, I thought, 'You've learned the rules of dancing from the ballet; what's the matter with learning the laws of theater from the people who know how to do it?'",Twyla Tharp,"Learning,Thinking,People"
"I love cats because I enjoy my home; and little by little, they become its visible soul.",Jean Cocteau,"Love,Home,Cats,Pet"
The only real failure in life is not to be true to the best one knows.,Buddha,"Failure,Life,Best"
"I've learned to think in terms of having a long career. Actors can have very long careers that last until the day we die, but there will be moments when you'll feel like you're a failure or when you're disappointed in yourself.",Bryce Dallas Howard,"Failure,Day,Yourself"
